admin4Name_en,admin4Name_alias,admin4Pcode,admin3Name_en,admin3Name_alias,admin3Pcode,admin2Name_en,admin2Name_alias,admin2Pcode,admin1Name_en,admin1Name_alias,admin1Pcode,admin0Name_en,admin0Name_alias,admin0Pcode
Denuwala,Denuwala,LK3239040,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Midigama West,Midigama West,LK3239045,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Midigama East,Midigama East,LK3239050,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Hetti Weediya,Hetti Weediya,LK3239055,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Aluth Weediya,Aluth Weediya,LK3239060,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Polwatta,Polwatta,LK3239065,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Nidangala,Nidangala,LK3239070,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kotavila West,Kotavila West,LK3239075,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kotavila North,Kotavila North,LK3239080,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kamburugamuwa North,Kamburugamuwa North,LK3239085,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kotavila South,Kotavila South,LK3239090,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Henwala East,Henwala East,LK3239095,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Polwathumodara,Polwathumodara,LK3239100,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Pelena North,Pelena North,LK3239105,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Pelena West,Pelena West,LK3239110,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Galbokka East,Galbokka East,LK3239115,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Galbokka West,Galbokka West,LK3239120,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Paranakade,Paranakade,LK3239125,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Walliwala East,Walliwala East,LK3239130,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Pitidoowa,Pitidoowa,LK3239135,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Gurubebila,Gurubebila,LK3239140,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Walliwala West,Walliwala West,LK3239145,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Walliwala South,Walliwala South,LK3239150,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Maha Weediya,Maha Weediya,LK3239155,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Pelena South,Pelena South,LK3239160,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Henwala West,Henwala West,LK3239165,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Garanduwa,Garanduwa,LK3239170,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Mirissa Udumulla,Mirissa Udumulla,LK3239175,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Mirissa Udupila,Mirissa Udupila,LK3239180,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Mirissa North,Mirissa North,LK3239185,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Mirissa South 2,Mirissa South 2,LK3239190,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kapparathota South,Kapparathota South,LK3239195,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kapparathota North,Kapparathota North,LK3239200,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Mirissa South 1,Mirissa South 1,LK3239205,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Bandaramulla,Bandaramulla,LK3239210,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Thal Aramba North,Thal Aramba North,LK3239215,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Thudella,Thudella,LK3239220,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kamburugamuwa South,Kamburugamuwa South,LK3239225,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kamburugamuwa West,Kamburugamuwa West,LK3239230,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Thal Aramba East,Thal Aramba East,LK3239235,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Thal Aramba South,Thal Aramba South,LK3239240,Weligama,Weligama,LK3239,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Deeyagaha East,Deeyagaha East,LK3242005,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kekanadura East,Kekanadura East,LK3242010,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kokawala,Kokawala,LK3242015,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Parawahera East,Parawahera East,LK3242020,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Parawahera North,Parawahera North,LK3242025,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kekanadura North,Kekanadura North,LK3242030,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kekanadura Central,Kekanadura Central,LK3242035,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Deeyagaha West,Deeyagaha West,LK3242040,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Navimana North,Navimana North,LK3242045,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Pahalagoda,Pahalagoda,LK3242050,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Navimana South,Navimana South,LK3242055,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Thudawa East,Thudawa East,LK3242060,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Thudawa North,Thudawa North,LK3242065,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Thudawa South,Thudawa South,LK3242070,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Sudarshi Place,Sudarshi Place,LK3242075,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Hittatiya East,Hittatiya East,LK3242080,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Hittatiya Meda,Hittatiya Meda,LK3242085,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Godagama,Godagama,LK3242090,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Eduwa - Madurudoowa,Eduwa - Madurudoowa,LK3242095,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kanattagoda North,Kanattagoda North,LK3242100,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Wewahamandoowa,Wewahamandoowa,LK3242105,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Hittatiya West,Hittatiya West,LK3242110,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Isadeen Town,Isadeen Town,LK3242115,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Weliweriya West,Weliweriya West,LK3242120,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Weliweriya East,Weliweriya East,LK3242125,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Walpala,Walpala,LK3242130,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Weragampita,Weragampita,LK3242135,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Ruwan Ella,Ruwan Ella,LK3242140,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kekanadura West,Kekanadura West,LK3242145,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kekanadura South,Kekanadura South,LK3242150,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Parawahera South,Parawahera South,LK3242155,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Thalpavila North,Thalpavila North,LK3242160,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Nakuttiya,Nakuttiya,LK3242165,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Veherahena,Veherahena,LK3242170,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Makavita,Makavita,LK3242175,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Weradoowa,Weradoowa,LK3242180,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Uyanwatta,Uyanwatta,LK3242185,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Uyanwatta North,Uyanwatta North,LK3242190,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kadeweediya East,Kadeweediya East,LK3242195,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kadeweediya West,Kadeweediya West,LK3242200,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Welegoda East,Welegoda East,LK3242205,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Welegoda West,Welegoda West,LK3242210,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Mathotagama,Mathotagama,LK3242215,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Walgama North,Walgama North,LK3242220,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kanattegoda South,Kanattegoda South,LK3242225,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Madiha West,Madiha West,LK3242230,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Walgama,Walgama,LK3242235,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Walgama Meda,Walgama Meda,LK3242240,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Walgama South,Walgama South,LK3242245,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Madiha East,Madiha East,LK3242250,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Polhena,Polhena,LK3242255,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Pamburana,Pamburana,LK3242260,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Noope,Noope,LK3242265,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kadeweediya South,Kadeweediya South,LK3242270,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Thotamuna,Thotamuna,LK3242275,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Fort,Fort,LK3242280,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kotuwegoda North,Kotuwegoda North,LK3242285,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Eliyakanda North,Eliyakanda North,LK3242290,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Meddawatta,Meddawatta,LK3242295,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Rassandeniya,Rassandeniya,LK3242300,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Wewa Ihalagoda,Wewa Ihalagoda,LK3242305,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Thalpavila South,Thalpavila South,LK3242310,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Gandarawatta,Gandarawatta,LK3242315,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Meddawatta South,Meddawatta South,LK3242320,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Eliyakanda South,Eliyakanda South,LK3242325,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kotuwegoda South,Kotuwegoda South,LK3242330,Matara Four Gravets,Matara Four Gravets,LK3242,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kadawedduwa West,Kadawedduwa West,LK3245005,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kadawedduwa East,Kadawedduwa East,LK3245010,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Walbulugahahena,Walbulugahahena,LK3245015,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Aparekka North,Aparekka North,LK3245020,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Uda Aparekka East,Uda Aparekka East,LK3245025,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Uda Aparekka,Uda Aparekka,LK3245030,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Palle Aparekka,Palle Aparekka,LK3245035,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Agarawala,Agarawala,LK3245040,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Beddegammedda,Beddegammedda,LK3245045,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Pathegama East,Pathegama East,LK3245050,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Pathegama North,Pathegama North,LK3245055,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Naotunna,Naotunna,LK3245060,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Naotunna North,Naotunna North,LK3245065,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Thalalla North,Thalalla North,LK3245070,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Thalalla East,Thalalla East,LK3245075,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Thalalla South,Thalalla South,LK3245080,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Naotunna Central,Naotunna Central,LK3245085,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Naotunna South,Naotunna South,LK3245090,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Thalalla Central,Thalalla Central,LK3245095,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Delgalla,Delgalla,LK3245100,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kapugama North,Kapugama North,LK3245105,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kapugama West,Kapugama West,LK3245110,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Gandarawatta South,Gandarawatta South,LK3245115,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kapugama Central,Kapugama Central,LK3245120,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Kapugama East,Kapugama East,LK3245125,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Gandara East,Gandara East,LK3245130,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Thalalla,Thalalla,LK3245135,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Gandara South,Gandara South,LK3245140,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Gandara Central,Gandara Central,LK3245145,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Gandara West,Gandara West,LK3245150,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Devinuwara North,Devinuwara North,LK3245155,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Devinuwara Central,Devinuwara Central,LK3245160,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Devinuwara Nugegoda,Devinuwara Nugegoda,LK3245165,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Devinuwara West,Devinuwara West,LK3245170,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Devinuwara East,Devinuwara East,LK3245175,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Devinuwara Wawwa,Devinuwara Wawwa,LK3245180,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Devinuwara Pradeepagara Pedesa,Devinuwara Pradeepagara Pedesa,LK3245185,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Devinuwara,Devinuwara,LK3245190,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Devinuwara Welegoda,Devinuwara Welegoda,LK3245195,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Devinuwara Sinhasana Pedesa,Devinuwara Sinhasana Pedesa,LK3245200,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Devinuwara South,Devinuwara South,LK3245205,Devinuwara,Devinuwara,LK3245,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Urugamuwa North,Urugamuwa North,LK3248005,Dikwella,Dikwella,LK3248,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Bodarakanda,Bodarakanda,LK3248010,Dikwella,Dikwella,LK3248,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Urugamuwa East,Urugamuwa East,LK3248015,Dikwella,Dikwella,LK3248,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Urugamuwa Central,Urugamuwa Central,LK3248020,Dikwella,Dikwella,LK3248,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Urugamuwa West,Urugamuwa West,LK3248025,Dikwella,Dikwella,LK3248,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Dandeniya North,Dandeniya North,LK3248030,Dikwella,Dikwella,LK3248,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Urugamuwa South,Urugamuwa South,LK3248035,Dikwella,Dikwella,LK3248,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Rannawala,Rannawala,LK3248040,Dikwella,Dikwella,LK3248,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Urugamuwa,Urugamuwa,LK3248045,Dikwella,Dikwella,LK3248,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Wehella,Wehella,LK3248050,Dikwella,Dikwella,LK3248,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Wehella North,Wehella North,LK3248055,Dikwella,Dikwella,LK3248,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Dandeniya South,Dandeniya South,LK3248060,Dikwella,Dikwella,LK3248,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Bambarenda North,Bambarenda North,LK3248065,Dikwella,Dikwella,LK3248,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Pohosathugoda,Pohosathugoda,LK3248070,Dikwella,Dikwella,LK3248,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
Rathmale,Rathmale,LK3248075,Dikwella,Dikwella,LK3248,Matara,Matara,LK32,Southern,Southern,LK3,Sri Lanka,Sri Lanka,LK
